title	chapter	start_mm:ss	end_mm:ss	is_war_report	is_combat_scene	german_soldiers_depicted	shot_count	content	audio_transcription	filestem	episode	year	start	end	start_frame	end_frame
Die Deutsche Wochenschau Nr. 706 / 1944	Vorfilm	00:06	02:25	False	False	False	10.0	"Titel: ""Thomas"". Ufa-Zeichen. Karikatur: Zeichnung eines Mannes im Anzug mit Fliege und Einstecktuch mit Schriftzug „Thomas“. Der Darsteller untermalt sämtliche Handlungen durch mündliche Erläuterungen. Kalenderblatt: „Dienstag"	Heute schreibt man Ultimo. Thomas geht zum Vertiko, holt sich die Kassette her, rechnet ab. Das schätzt er sehr. Weiß Thomas auch seit langem schon, was schuldig er vom Monatslohn für Essen, Wäsche und Quartier. So macht es ihm ständig neun Pläsier zu wissen, was der Saldo macht und was der Monat eingebracht. Mit diesem Schein gehe ich zu ihr und wendet sich zur Stubentür. Den Schalter aus. Und dann noch den. Das hat Frau Schmoller übersehen, entschuldigt Thomas diesen Brauch. Herein. Und guten Abend auch. Man weiß schon, was der Thomas bringt, der seine Rechnung überspringt für Miete, Wäsche, ausgelegtes Geld. Beim Strom jedoch er innehält. Das Licht im Flur, so war es doch. Und hier glüht's Bügeleisen noch, trotzdem doch seit geraumer Zeit zu Ende, diese Tätigkeit. Und draußen saust die Zähleruhr. Von Sparsinn merkt man nicht die Spur. Jetzt geht sie und holt nebenan das Geld, womit sie wechseln kann. Man hört, dass drüben einer singt. Das Rundfunk durch die Türe dringt. Das ist die dritte Sünde heute. Ich finde, das geht reichlich weit. Frau Schmoller, stellen Sie sich vor, im leeren Raum singt der Tenor. Ganz recht, man schaltet besser ab. Woanders ist der Strom sehr knapp. Ihr glaubt, das kommt bei euch nicht vor? Na schön, dann tragt es mit Humor. Macht es wie ich und haargenau begaunert ihr den Kohlenklau. Halt dir den Spiegel vors Gesicht. Bist du's oder bist du's nicht?	706_1944	706	1944	6000.0	145000.0	144.0	3480.0
Die Deutsche Wochenschau Nr. 706 / 1944	1	02:25	04:03	True	False	True	20.0	"1. Heldengedenktag, Berlin, Deutsches Reich, 12.03.1944. (Sprecher:) „Am Ehrenmal in Berlin.“ Neue Wache in Berlin. Großadmiral Karl Dönitz, General Joachim von Kortzfleisch und Generalleutnant Paul von Hase schreiten die Ehrenkompanie ab. Kranzniederlegung im Ehrenmal. Dönitz legt den Kranz nieder (Aufschrift auf der Schleife: ""Der Führer"", mit Reichsadler und Hakenkreuzen). Vorbeimarsch der Ehrenkompanie des Wachregiments ""Groß-Deutschland""."	Bist du's oder bist du's nicht? Am Ehrenmal in Berlin. Zum fünften Male im Kriege gedachte das deutsche Volk seiner Gefallenen. Großadmiral Dönitz legt den Kranz des Führers nieder. Vorbeimarsch der Ehrenkompanie des Wachregiments Großdeutschland.	706_1944	706	1944	145000.0	243000.0	3480.0	5832.0
Die Deutsche Wochenschau Nr. 706 / 1944	2	04:25	05:15	False	False	True	18.0	2. NSDAP, unbekannter Ort, Deutsches Reich, 1944. (Sprecher:) „Angehörige der Partei […] erhalten auf einer Ordensburg der NSDAP eine besondere politische Ausbildung.“ Reichsorganisationsleiter Robert Ley beim Besuch der Einrichtung: beim Abschreiten einer Formation von uniformierten Männern und im Gespräch. Männer in Uniform beim Unterricht in der Vererbungslehre nach Mendel. Wandtafel mit Kreuzungsschema. Soldaten beim gemeinsamen Lernen. Geographieunterricht mit dem Globus. Hallensport, Bodenturnen. Beinamputierte Männer springen über vier kauernde Männer hinweg und machen eine Rolle vorwärts auf einer Unterlage.	Angehörige der Partei, die als Soldaten schwer verwundet wurden erhalten auf einer Ordensburg der NSDAP eine besondere politische Ausbildung. Reichsorganisationsleiter Dr. Lai besucht den Lehrgang. Dr. Lai spricht mit den Soldaten über ihre zukünftigen politischen Aufgaben. Vererbungslehre, geopolitischer Unterricht, die Versehrten beim Hallensport.	706_1944	706	1944	265000.0	315000.0	6360.0	7560.0
Die Deutsche Wochenschau Nr. 706 / 1944	3	05:24	06:47	False	False	False	33.0	3. Luftkrieg, unbekannter Ort, Deutsches Reich, 1944. (Sprecher:) „Im Vorort einer deutschen Großstadt haben sich mehrere Hausgemeinschaften zusammengetan und bauen in einen Berg einen bombensicheren Unterstand.“ Männer schieben eine kleine Lore mit Erde über Schienen und kippen diese auf eine Halde aus. Eine bunkerartige eckige Konstruktion als Eingang. Stollen werden in den Berg getrieben. Ein Mann mit Presslufthammer löst Gestein. Frauen beladen Lore mit Erde, Männer bringen hölzerne Stützkonstruktion im Stollen an. Frauen bringen Erde aus dem Stollen, eine Lohre wird auf Schienen eine Steigung hinaufgezogen und geleert. Durchbruch zum Nachbarstollen. Ausbau des Stollens mit Stützbalken und Bretterverschalung. Einbau der Entlüftung (?), ein Rohr wird eingebaut. Frauen, Männer und Kinder gehen in einen weitläufigen Unterstand und nehmen auf Bänken Platz. Männer spielen Karten. Mädchen spielt mit Puppe. Lachendes Kindergesicht.	In einem Vorort einer deutschen Großstadt haben sich mehrere Hausgemeinschaften zusammengetan und bauen in einem Berg einen bombensicheren Unterstand. In dieser Gemeinschaft haben sich in ihren freien Stunden Vertreter aller Berufe zusammengefunden. Die Stollen werden in den Berg getrieben. Auch die Frauen fassen mit an. Der Durchbruch ist geschafft. Der weiträumige Unterstand von den zuständigen Behörden mit allen nötigen ausgestattet ist vollendet und legt beim ersten Alarm seine Bewährungsprobe ab.	706_1944	706	1944	324000.0	407000.0	7776.0	9768.0
Die Deutsche Wochenschau Nr. 706 / 1944	4	07:13	08:12	False	False	True	15.0	4. Reichsarbeitsdienst, unbekannter Ort, 1944. (Sprecher:) „Skiausbildung beim Reichsarbeitsdienst.“ Menschen auf Skiern. Uniformierte Männer beim Skifahren ohne Stöcke. Männer in weißen Tarnanzügen mit Waffen und Schlitten auf Skiern in schneebedeckter Umgebung. Fahrt auf Skiern durch unwegsames Gelände. Robben durch den Schnee. Schießen im Liegen. Skistöcke werden X-förmig im Schnee angeordnet, um im Scheitelpunkt als Auflage beim Schießen zu dienen. Abfahrtslauf.	Skiausbildung beim Reichsarbeitsdienst. Im Winterlehrplan nimmt der wehrmäßige Skilauf einen wichtigen Platz ein. Start zu einem Übungsspätdruck, bei dem Waffen und Gerät mitgenommen werden. Die Stöcke als Zielauflage.	706_1944	706	1944	433000.0	492000.0	10392.0	11808.0
Die Deutsche Wochenschau Nr. 706 / 1944	5	08:30	09:19	False	False	False	16.0	5. Sport, unbekannter Ort, 1944. (Sprecher:) „Kopfüber ins sportliche Vergnügen.“ Sprung mehrerer Schwimmer beiderlei Geschlechts schnell hintereinander vom Sprungbrett, Beckenrand und dem Balkon. Ein Mann pfeift mit einer Trillerpfeife. Sprünge vom Sprungbrett. Zuschauer. Humoristische Darbietungen: Ein Mann (?) springt als Frau mit Besen verkleidet vom Sprungbrett ins Wasser. Zuschauer. 24 Frauen beim gemeinsamen Figurenschwimmen (Seerose, Rad). Begeisterte Zuschauer.	Kopf über ins sportliche Vergnügen. Zu einem Schwimmfest gehören auch humoristische Darbietungen. Junge Mädchen beim Figurenlegen. Eine Seerose.	706_1944	706	1944	510000.0	559000.0	12240.0	13416.0
Die Deutsche Wochenschau Nr. 706 / 1944	6	09:36	10:59	False	False	False	23.0	"6. Ausbildung, unbekannter Ort, 1944. (Sprecher:) „In einer Lehrlingswerkstatt der Flugzeugindustrie.“ Schild: ""Lehrling ist, jedermann. Geselle ist, der was kann. Meister ist, der was ersann"". Männliche, jugendliche Lehrlinge bei der Verrichtung verschiedener handwerklicher Tätigkeiten, u.a. Feilen, Arbeit mit dem Schweißbrenner, Schleifen, Arbeit an den Maschinen, Vermessen, Schweißen. Anleitung durch Männer."	Ein Rad in einer Lehrlingswerkstatt der Flugzeugindustrie. Die Präzisionsarbeit erfordert eine sichere geübte Hand und ein gutes Auge. Durch besonders bewährte Kräfte aus der Arbeiterschaft werden die kommenden Mechaniker in alle Zweige ihrer Tätigkeit eingewiesen. So werden auch während des Krieges fortgesetzt junge Facharbeiter geschult und der deutschen Rüstung zugeführt.	706_1944	706	1944	576000.0	659000.0	13824.0	15816.0
Die Deutsche Wochenschau Nr. 706 / 1944	7	11:00	16:21	True	True	True	94.0	"7. Rückzug, Sowjetunion, 1944. Kartentrick: Westliche Sowjetunion, Newel, Moskau, Witebsk, Shitomir, Kirowograd, Nikopol, Dnjepr. Flugzeuge werden auf einem verschlammten Feldflugplatz zum Einsatz vorbereitet. Soldaten schieben Flugzeuge durch tiefen Schlamm und legen die Räder eines Fahrgestells per Hand frei. Traktoren mit Raupenketten ziehen die Flugzeuge aus dem Schlamm. Start eines Flugzeuges. Kampfflugzeuge werden Einsatzbereit gemacht. Beladen der Flugzeuge mit Bomben. (Sprecher:) „Ritterkreuzträger Major [Heinrich] Höfer leitet den Start seines Verbandes.“ Höfer mit Fernglas, Kampfflugzeuge am Himmel. Bombenabwürfe der Flugzeuge (Bordkamera). Herabfallende Bomben (Bordkamera). Pilot. Einschläge der Bomben. Luftkampf. Bombeneinschläge in der Tiefe. (Sprecher:) „Von der Winterschlacht im Osten.“ Schneebeseitigung mit Schneeschaufeln auf einer Straße. Liegengebliebene Lkws im Schnee. Soldaten räumen die Straße. Anschieben eines Autos. Freischaufeln einer Rollbahn (Sprecher). Beladen von Pferdefuhrwerken und Pferdeschlitten mit Munitionskisten. Pferdefuhrwerke fahren durch eine tief verschneite Winterlandschaft. (Sprecher:) „Eine Einheit beim Stellungswechsel.“ Soldaten marschieren in einer langen Kolonne durch verschneites Gelände. Soldaten trinken eine klare Flüssigkeit aus einer Flasche „ein wärmender Schluck“ (Sprecher). Schild: ""Gruppe Müller 3. Kp."" Waldstellung, Hütte aus Ästen, Helme auf dem Dach. Schild an einer provisorischen Hütte: ""Hier Amt"" mit Zeichnung einer Frau (?). Schild: ""Bunker. D.auernd U.nterwegs"", gezeichneter rennender Mann. Beobachtungsstand in einem Baumwipfel, lange Leitern sind an dem sehr hohen Stamm befestigt, ein Mann steigt die Leiter empor. Beobachtungsposten. Stacheldrahtverhaue werden angelegt. „Eichenlaubträger Oberfeldwebel Schreiber“ (Sprecher) läuft im Schützengraben und im Gespräch mit einem Soldaten. Ein Artilleriegeschütz wird geladen. Geschütz feuert. Einschläge im Feld."	An der Ostfront. Seit Jahren kämpfen hier große Teile der deutschen Luftwaffe im pausenlosen Einsatz. Unter schwierigsten Bedingungen bringt unsere Luftwaffe den schwerringenden Armeen immer aufs Neue Unterstützung. Ein deutscher Aufklärer startet zur Erkundung eines feindlichen Aufmarsches. Bis zum Eintreffen der Meldung werden die Kampfflugzeuge einsatzbereit gemacht. Ritterkreuzträger Major Höfer leitet den Start seines Verbandes. Über dem marschierenden Feind. Durch immer neuen Bombenabwurf werden die Bolschewisten angegriffen bevor sie in Kampfberührung mit unseren Gernadieren und Kanonieren kommen. Feindliche Jäger, unsere Kampfflieger wehren den Angriff ab. Von der Winterschlacht im Osten. Die Temperaturen liegen in diesem Jahr bei weitem nicht so tief wie in den beiden vorangegangenen Kampfwintern. Dennoch sind unsere Truppen durch das häufig wechselnde Wetter starken Belastungen ausgesetzt. Im Kampffraum Vitebsk, die Rollbahn wird freigeschaufelt. Abseits der Rollbahn werden Pferdewagen und Pferdeschlitten für den Nachschub eingesetzt. Eine Einheit beim Stellungswechsel. Kurze Rast für einen wärmenden Schluck. Die Gruppe Müller hat sich in einem Waldstück niedergelassen. Als Beobachtungsstand liegt ein Baumriese, von dem aus die Posten einen weiten Überblick haben. Der Wald wird durch Drahtverhau gesichert. Eichenlokträger Oberfeldwebeschreiber mit den Männern seines Zuges. Meldung vom Beobachtungsstand. Durch den Posten auf dem Baum ist eine heranrückende sowjetische Kampfgruppe ausgemacht worden. Die Geschütze erhalten Feuerbefehl.	706_1944	706	1944	660000.0	981000.0	15840.0	23544.0
Die Deutsche Wochenschau Nr. 706 / 1944	8	16:54	19:42	True	True	True	51.0	8. Rückzug, Italien, 1944. Kartentrick: Frankreich, Italien, Venedig, Genua, Rom, Aprilia, Nettuno, Korsika, Sardinien. (Sprecher:) „Kampfraum Süditalien.“ Soldaten marschieren mit Pferden über schlammige Pfade. Soldaten im Schlamm, mit Schlamm verschmutzte Soldaten. Essen im Schlamm. Granatwerfer feuert, Rauch über einer Siedlung. Panzer und Sturmgeschütze im Einsatz. Munition wird aus der Luke eines Panzerturms geworfen, ein Soldat steckt seinen Kopf durch die Luke. Deutsche Geschütze feuern, Explosionen. Gefechtsszenen. Nebelwerfer feuern Salven, weitere Salven in der Nacht.	Kampffraum Süditalien. Auch hier sind die Wetter- und Geländeverhältnisse denkbar schwierig. Verstärkungen für den Einschließungsring, den unsere Truppen um den Landekopf von Etuno gelegt haben. Das Gesicht des Italienkämpfers ist von der Härte der Schlacht gezeichnet. Kampf um eine vom Feind besetzte Häusergruppe. Immer mehr schwere Waffen werden herangeführt. Zu dem Feuer der leichten Infanteriewaffen kommt das Hämmern der Panzer und Geschütze. Rings um den Landekopf sind zahlreiche Geschütze aufmarschiert. Halten die britisch-amerikanischen Truppen Tag und Nacht unter Feuer. Ein wichtiges Ziel unserer schweren Batterien ist vor allem der Nachschubhafen des Feindes Anzio. Auch die vernichtende Wirkung unserer Werfer haben die Engländer und Amerikaner bereits kennengelernt. Nächtliches Trommelfeuer auf dem Landekopf.	706_1944	706	1944	1014000.0	1182000.0	24336.0	28368.0
Die Deutsche Wochenschau Nr. 707 / 1944	1	00:32	01:02	False	False	False	11.0	1. Ehrung, Altenburg, Deutsches Reich, 1944. Ein Beitrag zum 70. Geburtstag des Dichters Börries Freiherr von Münchhausen, Deutsches Reich am 20. März 1944. Münchhausen auf einem winterlichen Spaziergang durch den Park seines Schlosses bei Altenburg. Eine Steinschlosspistole mit Plakette: „Diese Pistole des Lügen - Münchhausen Hieronymus 1720-1797 sind Eigentum des Freih. v. Münchhausenschen Familienverbandes und werden von diesem auf Lebenszeit jeweils einem der Mitglieder des Verbandes zu Lehen gegeben.“ Münchhausen in einer Bibliothek.	Die Persönlichkeit der Woche. Der deutsche Dichter Börjes, Freiherr von Münchhausen, wurde am 20. März 70 Jahre alt. Auf seinem Schloss bei Altenburg. Die Pistolen seines berühmten Vorfahren, des Lügenbarons von Münchhausen. Der Arbeitsraum des Dichters. Münchhausen schöpft aus alten Quellen. Seine Dichtungen, vor allem Balladen und Lieder, besingen das Leben der Ritter. Eines seiner Werke trägt den Namen Das Herz im Harnisch.	707_1944	707	1944	32000.0	62000.0	768.0	1488.0
Die Deutsche Wochenschau Nr. 707 / 1944	2	01:02	01:31	False	False	False	11.0	2. Tauchen, Mittelmeer, 1944. (Sprecher:) „An der Mittelmeerküste.“ Ein Taucher legt die Ausrüstung zum Tauchen an: Pressluftflaschen, Schwimmflossen, Maske. Eine Unterwasserkamera wird in einem Behälter untergebracht. Ein Taucher steigt vom Boot ins Meer. Aufnahmen von einem Schiffswrack, ein Taucher wird von einem zweiten Taucher mit der Unterwasserkamera gefilmt. Fischschwärme.	Eines seiner Werke trägt den Namen Das Herz im Harnisch. An der Mittelmeerküste. Ein Taucher macht sich zum Besuch eines Schiffswracks fertig. Das Sauerstoffgerät ersetzt den Atemschlauch. Die Unterwasserkamera begleitet den Taucher in die Tiefe.	707_1944	707	1944	62000.0	91000.0	1488.0	2184.0
Die Deutsche Wochenschau Nr. 707 / 1944	3	02:12	03:12	False	False	False	33.0	3. Slowakei, 1944. (Sprecher:) „Vor fünf Jahren gewannen die Slowaken ihre politische Selbstständigkeit.“ Landschaftsaufnahmen. Glocken läuten. Fahnenaufmarsch auf einer Anhöhe mit Turm. Jozef Tiso zieht als Präsident [am 14. März 1939] in Preßburg ein (Sprecher), Tiso in einer offenen Pferdekutsche, Zuschauer. Tiso und der stellvertretende Ministerpräsident Vojtech Tuka. Jubelnde Bevölkerung in Landestracht. Im Parlament. Slowakische Münze. Bilder von Fabriken und Bürogebäuden. Slowakische Armee. Eine Staffel von Doppeldeckern.	Vor fünf Jahren gewannen die Slowaken ihre politische Selbstständigkeit. Das aus dem unnatürlichen, geschichtswidrigen, tschechoslowakischen Staatsgebilde herausgelöste slowakische Volk begann ein eigenes staatliches Leben nach seiner völkischen Eigenart zu entwickeln. In Pressburg vor fünf Jahren. Dr. Tissot zieht als Präsident der unter dem Schutz des Reiches stehenden jungen Republik in seiner Hauptstadt ein. Eigene slowakische Münzen als Zeichen der staatlichen Souveränität. Industrie, Wirtschaft und Kultur des Landes nahmen einen schnellen Aufschwung. Bei Ausbruch des Krieges stellte sich die junge slowakische Wehrmacht an die Seite des Reiches.	707_1944	707	1944	132000.0	192000.0	3168.0	4608.0
Die Deutsche Wochenschau Nr. 707 / 1944	4	03:12	03:37	False	False	False	10.0	4. Rückzug, Italien, 1944. (Sprecher:) „Badoglio im USA-Hauptquartier in Süd-Italien.“ Badoglio schreitet mit einem alliierten Offizier eine Treppe hinunter. Die beiden wechseln ein paar Worte.	Bei Ausbruch des Krieges stellte sich die junge slowakische Wehrmacht an die Seite des Reiches. Badoglio im USA Hauptquartier in Süditalien. Links Badoglio. So sieht der Mann aus, der Italien erst an Churchill und Roosevelt verriet und sich jetzt unter die direkte Abhängigkeit zum Bolschewismus begeben hat. Und das ist ein Mann, der als Soldat und Politiker sich dem Kampf gegen den Bolschewismus verschworen hat.	707_1944	707	1944	192000.0	217000.0	4608.0	5208.0
Die Deutsche Wochenschau Nr. 707 / 1944	5	03:38	04:02	True	False	True	12.0	5. Propaganda, Paris, Frankreich, 1944. SS-Hauptsturmführer Léon Degrelle am Podium gestikulierend sprechend, im Hintergrund die SS-Runen eingerahmt von Hakenkreuzfahnen. Zuhörer mit Armbinden. Degrelle spricht auf einer Kundgebung in Paris (Sprecher). Werbeplakat für die französische Division der Waffen-SS: Ein Soldat der Waffen-SS, darunter Schriftzug: „Toi aussi! Tes camarades t’attendent dans la division française de la Waffen-SS. Soldaten der Waffen-SS legen die Hand auf einen Säbel und heben die Hand (zum Schwur?). Marschierende Soldaten.	Ritterkreuzträger Leon de Grelle auf einer stark besuchten Kundgebung in Paris. Dieses Plakat ruft die jungen Franzosen in die französische Division der Waffen-SS. Sie folgten dem Ruf schon vor längerer Zeit und sind bereits ausgebildet. Im deutschen Stahlhelm leisten die Freiwilligen den Eid zum Kampf für Europa.	707_1944	707	1944	218000.0	242000.0	5232.0	5808.0
Die Deutsche Wochenschau Nr. 707 / 1944	6	04:14	04:59	True	False	True	18.0	"6. Gefangenenaustausch, Saarbrücken, Deutsches Reich, 1944. (Sprecher:) „In Saarbrücken trafen ausgetauschte verwundete Soldaten und Zivilinternierte aus Amerika ein.“ Banner: ""Willkommen in der Heimat!"" Einfahrt eines dampfbetriebenen Eisenbahnzuges. Winkende Frauen. Begrüßung durch Hitlerjugend, Rotkreuz-Schwestern und andere Personen. Kapelle. Verteilung von Wein, Zigaretten und Zeitungen an die Zugreisende. Ein Mann zeigt die Beschriftung auf dem Rücken seiner Oberbekleidung: „PW“, ein anderer Mann: ISN [unleserlich] RPASO EA“. Eine Frau mit Kindern. Frauen mit Sombrero-Hüten. Männer mit Sombrero Hut, „aus Mexiko“ (Sprecher)."	In Saarbrücken trafen ausgetauschte verwundete Soldaten und Zivilinternierte aus Amerika ein. Die Heimat empfing sie auf das herzlichste. Zum ersten Mal nach Jahren wie der Deutsche Zeitungen und damit ein wirklichkeitsgetreues Bild der Lage. Das Glück über die Heimkehr strahlt aus jedem Gesicht. Sie haben sich auch mit dem Zeichen des Kriegsgefangenen stets nur als deutsche Soldaten gefühlt. Eine zurückgekehrte Mutter mit ihren Kindern. Die Hüte zeigen es, sie kommen aus Mexiko.	707_1944	707	1944	254000.0	299000.0	6096.0	7176.0
Die Deutsche Wochenschau Nr. 707 / 1944	7	05:05	06:40	False	False	True	25.0	"7. Unterhaltung, Deutsches Reich, 1944. Ein Mann an einem Mikrofon stehend spricht: „Deutsche Seeleute in allen Teilen der Welt, hier ruft die Stimme der Heimat.“ Sendernadel wird auf „Zeesen“ eingestellt. Hundertste Rundfunksendung ""Blinkfeuer Heimat"" aus Hamburg. Männer (Seeleute?) auf Schiffen (?) lauschen der Sendung. Angehörige geben im Sendesaal ihre Grüße und Neuigkeiten durch (Originalton). Seeleute lauschen den Stimmen und freuen sich. Ein Sänger singt ""Einmal noch nach Bombay"" (Originalton), im Hintergrund Orchester unter großem Reichsadler mit Hakenkreuz. Seeleute hören zu."	Deutsche Seeleute in allen Teilen der Welt, hier ruft die Stimme der Heimat. Blinkfeuer Heimat strahlt euch heute zum 100. Mal aus Hamburg. Blinkfeuer Heimat ist eine in Gemeinschaft wie der Auslandsorganisation der NSDAP durchgeführte Sendereihe der deutschen Überseesender für unsere im Ausland und auf hoher See befindlichen Seeleute. Du musst weiter guten Mut behalten und dich mit uns auf das Wiedersehen freuen. Vater ist ein alter frische Soldat. Karl Christian hat geheiratet. Du wirst in wenigen Wochen Patenonkel werden. Wir alle grüßen dich herzlich. Bleib uns gesund. Mutter. Was willst du einem Papi sagen? Lieber Papi. Papi, jetzt gehe ich. Ja? Komm mal bei dir und bring mir auch wieder eine Eisenbahn mit. Christian Gerd. Das hat er nicht gehört. Was soll er dir mitbringen? Eine Eisenbahn. Eine Eisenbahn, Papi. Hast du es verstanden, ja, dass du nichts Falsches mitbringst? Hallo Heinz, hier spricht dein Peter. Im Juli ist dein Februarbrief angekommen. Ich habe mich über deine Meinung sehr gewundert. Du machst dir Gedanken und Sorgen, die völlig gegenstandslos sind. Denn es ist hier noch alles so, wie du es verlassen hast. Du darfst darüber nicht verzweifelt sein, wenn meine Briefe nicht ankommen. Ich nutze jede Gelegenheit aus, um dich zu erreichen. Mir geht es gut und bleib auch du gesund. Tschüss, Digger. Mit Volldampf voraus nach Bombay.	707_1944	707	1944	305000.0	400000.0	7320.0	9600.0
Die Deutsche Wochenschau Nr. 707 / 1944	8	07:09	08:20	True	True	True	21.0	"8. Goliath, unbekannter Ort, 1944. (Sprecher:) „Der Goliath, eine neuartige Waffe gegen Panzer und Bunker.“ Pioniere bereiten den Zwergpanzer für einen Einsatz vor. Verschneites Gelände. Zwei Soldaten mit einem Goliath in einem Wald. Der ferngesteuerte ""Goliath"" wird gegen einen erbeuteten sowjetischen Panzer geführt und bleibt neben dem Panzer stehen. Große Explosion, Panzerkette fliegt durch die Luft."	Der Goliath, eine neuartige Waffe gegen Panzer und Bunker. Der fernzusteuernde Zwergpanzer wird für den Einsatz vorbereitet. Von einem Pionier geleitet, setzt sich das Fahrzeug in Bewegung. Der Goliath wird in Stellung gebracht. Als Angriffsziel dient bei dieser Übung ein erbeuteter, schwerer, feindlicher Kampfwagen. Der Gruppenführer gibt den Einsatzbefehl. Goliath wird dem Feind zum Angriff entgegengeschickt. Goliath geht auf den Riesen los. Die Ladung des ferngezündeten Goliath jagt den Stahlkoloss in die Luft.	707_1944	707	1944	429000.0	500000.0	10296.0	12000.0
Die Deutsche Wochenschau Nr. 707 / 1944	9	08:21	13:11	True	True	True	101.0	"9. Rückzug, Sowjetunion, 1944. Kartentrick: Nordwestliche Sowjetunion, Ladoga-See, Leningrad, Schlüsselburg, Narwa, Luga, Nowgorod (Flüsse: Lua, Wolchow und Mstra), Ilmen-See. Güterzug fährt vorbei. (Sprecher:) „Nachschub für die Ostfront.“ Güterzüge beladen mit Fässern, Fahrzeugen, Panzern und anderen Gütern. Panzer vom Typ ""Panther"" werden entladen. Infanterie und Pferdefuhrwerke auf dem Marsch.“ Ein estnischer Freiwilligenverband der Waffen-SS“ (Sprecher) entlädt einen LKW. Soldat spielt dazu auf der Ziehharmonika. Essenausgabe. Soldaten mit Ziege und Hühnern. Gefechtsposten mit Iglu auf dem zugefrorenen „Pleskauer See“ (Sprecher). Soldaten lassen einen Fesselballon bei starkem Wind aufsteigen. Ein Beobachter steigt in den Korb des Ballons und überprüft das Gelände. Soldaten bei Berechnungen an einer Karte. Artilleriegeschütze feuern. Leichte Flak im Erdkampfeinsatz. Maschinengewehr, Granatwerfer und Infanteriegeschütz im Einsatz. Leicht-Verwundete werden zurückgebracht. Flugzeuge am Himmel. Flak 8,8 cm feuert. Sturmgeschütze, Tigerpanzer und Grenadiere gehen vor. Gefechtsszenen: Infanterie, Flak und Tiger-Panzer. Gefallene sowjetische Soldaten und zerstörtes Kriegsmaterial im Schnee. „Narwa-Front“ (Sprecher)."	Nachschub für die Ostfront. Treibstoff, Lastwagen und schwere Panzer rollen in ganzen Zugladungen nach dem Osten. Der Luftterror kann die Versorgung der Front nicht treffen. Panzer sind in Massen kurz hinter der Frontlinie eingetroffen. Ein estnischer Freiwilligenverband der Waffen-SS. Ausladen mit Musik. Noch lebt die Zusatzverpflegung. Auf dem Pleskauer See. Gefechtsposten sichern. An der Narwa-Front wird ein Fesselballon aufgelassen. Der starke Wind macht der Bedienungsmannschaft zu schaffen. Der Beobachter steigt in den Korn. Er steht durch Fernsprecher mit der Erde in Verbindung. Befehl an die Artillerie. Das Feuer gilt einem von Panzern unterstützten sowjetischen Angriff. Im Batterie-Gefechtsstand. Im Einsatz. Alle Waffen sind in Tätigkeit. Verwundete gehen zum Verbandsplatz. Ein unterstützt seinen Angriff mit Tieffliegern. Deutsche Grenadiere wehren zusammen mit estnischen Freiwilligen den sowjetischen Vorstoß ab. Schwere Artillerie, Panzer und Stürmgeschütze bahnen grenadierenden Weg. In einem Gegenstoß wird eine verlorengegangene Frontstelle zurückgewonnen. Im Nahkampf werden die Bolschewisten erledigt. Wieder ist ein bolschewistischer Angriff an der Narwa-Front zusammengebrochen.	707_1944	707	1944	501000.0	791000.0	12024.0	18984.0
