episode	year	filestem	length	fps	frames	title	url_bundesarchiv	keywords	has_transcription	has_chapters
635	1942	635_1942	1277.0	24.0	30665.0	Die Deutsche Wochenschau Nr. 635 / 1942	https://digitaler-lesesaal.bundesarchiv.de/video/6241	Panzer Russlandfeldzug / 1941-1945 Sauna Flugabwehrartillerie Rüstung Faschismus Artillerie Gebirgsjäger Infanterie Ju 87 Häuserkampf Kriegsgefangenschaft Zweiter Weltkrieg Marsch auf Rom Schlacht um Stalingrad Afrikafeldzug / 1940-1943 Panzerkampfwagen IV Pazifikkrieg / 1941-1945 Flugzeugträger Erdgas Infanteriegeschütz Militär Ju 52/3m Flak 8,8 cm Rüstungsindustrie Maschinengewehr Sturmgeschütz	True	True
636	1942	636_1942	1358.0	24.0	32600.0	Die Deutsche Wochenschau Nr. 636 / 1942	https://digitaler-lesesaal.bundesarchiv.de/video/6242	Russlandfeldzug / 1941-1945 Panzer Neutralität Flugabwehrartillerie Artillerie Eisenbahn Eisenbahnbau Infanterie Ju 87 Panzerkampfwagen II Ju 88 Häuserkampf Kriegsgefangenschaft Zweiter Weltkrieg Straßenbau Schlacht um Stalingrad Luftkrieg Unterseeboot Luftangriff Atlantikkrieg / 1940-1945 Schwerer Granatwerfer Militär Rüstungsindustrie Propaganda Maschinengewehr Sturmgeschütz	True	True
637	1942	637_1942	1230.0	25.0	30751.0	Die Deutsche Wochenschau Nr. 637 / 1942	https://digitaler-lesesaal.bundesarchiv.de/video/6243	Schlachtschiff Tirpitz / Schiff Flugabwehrartillerie Demarkationslinie T 34 Do 18 Eisenbahn Holzhaus FW 200 Condor Triumphbogen Leningrader Blockade Ju 87 Ju 88 Feldpost Friedhof Zweiter Weltkrieg Hitlerputsch Schlacht um Stalingrad Ruine Sarkophag Zerstörer Fjord Gedenkfeier He 111 Vichy-Frankreich / Motiv Flak 8,8 cm Maschinengewehr	True	True
638	1942	638_1942	1084.0	25.0	27106.0	Die Deutsche Wochenschau Nr. 638 / 1942	https://digitaler-lesesaal.bundesarchiv.de/video/6244	Panzer Russlandfeldzug / 1941-1945 Seemine Granatwerfer Flugabwehrartillerie Artillerie Gebirgsjäger Infanterie Ju 87 Luftwaffenhelfer Kriegsgefangenschaft Geleitzug Zweiter Weltkrieg Schlacht um Stalingrad Afrikafeldzug / 1940-1943 Minenleger / Schiff Zerstörer Luftangriff He 111 Militär Ju 52/3m Flak 8,8 cm Maschinengewehr Panzerabwehrkanone	True	True
639	1942	639_1942	548.0	25.0	13709.0	Die Deutsche Wochenschau Nr. 639 / 1942	https://digitaler-lesesaal.bundesarchiv.de/video/6245	Panzer Russlandfeldzug / 1941-1945 Panzerspähwagen Granatwerfer Flugabwehrartillerie T 34 Artillerie Sturzkampfflugzeug Schützengraben SdKfz 250 Triumphbogen Infanterie Ju 87 Ju 88 Eisernes Kreuz Kriegsgefangenschaft Geleitzug Zweiter Weltkrieg Jagdflugzeug Afrikafeldzug / 1940-1943 Unterseebootkrieg Ritterkreuzträger Panzerkampfwagen IV Luftkrieg Unterseeboot Luftangriff Bombenflugzeug FW 190 Atlantikkrieg / 1940-1945 He 111 Militär Lufttorpedo Ju 52/3m Flak 8,8 cm VW-Kübelwagen Maschinengewehr Sturmgeschütz	True	True
640	1942	640_1942	1189.0	25.0	29743.0	Die Deutsche Wochenschau Nr. 640 / 1942	https://digitaler-lesesaal.bundesarchiv.de/video/6246	Schlachtschiff Fallschirmjäger Russlandfeldzug / 1941-1945 Panzer Schlacht um Guadalcanal Hitlergruß Flugabwehrartillerie Faschismus Artillerie Eroberung von Singapur Winter SdKfz 250 Infanterie Amphibische Operation Ju 87 Kriegsgefangenschaft Zweiter Weltkrieg Fallschirm Logistik Ritterkreuzträger Überfall auf Pearl Harbor Panzerkampfwagen IV Pazifikkrieg / 1941-1945 Luftkrieg Luftangriff Tenno Bombenflugzeug He 111 Dschungel Militär Maschinengewehr	True	True
641	1942	641_1942	1081.0	24.0	25956.0	Die Deutsche Wochenschau Nr. 641 / 1942	https://digitaler-lesesaal.bundesarchiv.de/video/6247	Boxen Russlandfeldzug / 1941-1945 Panzer Granatwerfer Flugabwehrartillerie Artillerie Schnee Kettenkrad Winter Schützengraben Segelflug Bunker Infanterie Ju 88 Geleitzug Zweiter Weltkrieg Waschbär Segelflugzeug Jagdflugzeug Logistik Afrikafeldzug / 1940-1943 Unterseebootkrieg Panzerkampfwagen IV Luftkrieg Zerstörer Unterseeboot Weltrekord Luftangriff Militär Maschinengewehr	True	True
642	1942	642_1942	565.0	25.0	14128.0	Die Deutsche Wochenschau Nr. 642 / 1942	https://digitaler-lesesaal.bundesarchiv.de/video/4925	Russlandfeldzug / 1941-1945 Panzerspähwagen Feldhaubitze Weihnachten Artillerie M3 / Panzer Gebirgsjäger Kampfbereitschaft Krankenschwester Schützengraben unbekannt Flugabwehrgeschütz Ju 88 Feldpost Zweiter Weltkrieg Afrikafeldzug / 1940-1943 P-38 Panzerkampfwagen IV Unterseeboot Britischer Kriegsgefangener Luftangriff Kriegsopfer Lebensmittelversorgung Drittes Reich Amerikanischer Kriegsgefangener Schneeräumung Ju 52/3m Fahrzeugkolonne	True	True
643	1943	643_1943	1293.0	24.0	31055.0	Die Deutsche Wochenschau Nr. 643 / 1943	https://digitaler-lesesaal.bundesarchiv.de/video/4926	Fallschirmjäger Russlandfeldzug / 1941-1945 Panzerspähwagen Kriegsbeute Suchscheinwerfer Kriegszerstörung Schneesturm Flugabwehr Gebirgsjäger Maschinenpistole Flugabwehrgeschütz Auszeichnung Brandbombe Kabelverlegung Staatsbesuch Führerhauptquartier Eisernes Kreuz Zweiter Weltkrieg Afrikafeldzug / 1940-1943 Überschwemmung Luftangriff Kriegsopfer Rede Bombenflugzeug Infanteriegeschütz Russischer Kriegsgefangener Drittes Reich Kampfeinsatz MG 34 Panzerabwehrkanone	True	True
644	1943	644_1943	1296.0	24.0	31104.0	Die Deutsche Wochenschau Nr. 644 / 1943	https://digitaler-lesesaal.bundesarchiv.de/video/4927	Russlandfeldzug / 1941-1945 Kriegsbeute Granatwerfer Frachtschiff U 68 T 34 Feldhaubitze Artillerie Segelflugplatz Mörser M3 / Panzer Schützengraben unbekannt Segelflug Auszeichnung Leningrader Blockade Seenotrettung Stellung / Militär Zweiter Weltkrieg Panzerkampfwagen 38 Afrikafeldzug / 1940-1943 Panzergrenadier Schiffsversenkung KV-1 Skibataillon Kriegsopfer Haubitze Handgranate Infanteriegeschütz Russischer Kriegsgefangener Atlantikkrieg / 1940-1945 Drittes Reich Atlantis / Schiff Kampfeinsatz MG 34 Fahrzeugkolonne Militärkapelle Panzerabwehrkanone Unterseeboot Typ IX Stosstrupp Tankschiff Opferfest	True	True
645	1943	645_1943	1363.0	24.0	32727.0	Die Deutsche Wochenschau Nr. 645 / 1943	https://digitaler-lesesaal.bundesarchiv.de/video/4928	Russlandfeldzug / 1941-1945 Panzerspähwagen Granatwerfer U 68 Do 17 Kriegszerstörung Artillerie Pionier / Militär Küstenartillerie Maschinenpistole Schützengraben Scharfschütze Flugabwehrgeschütz Bunker Flammenwerfer Stellung / Militär Zweiter Weltkrieg Hafenbau Hafenanlage Afrikafeldzug / 1940-1943 Halbkettenfahrzeug Belehrung Luftangriff Kriegsopfer Haubitze Infanteriegeschütz Russischer Kriegsgefangener He 111 Drittes Reich Kampfeinsatz MG 34 Fahrzeugkolonne Maschinengewehr Stosstrupp	True	True
646	1943	646_1943	1354.0	25.0	33874.0	Die Deutsche Wochenschau Nr. 646 / 1943	https://digitaler-lesesaal.bundesarchiv.de/video/4929	Sanitäter Schneetreiben Russlandfeldzug / 1941-1945 Panzer Spähtrupp Hilfskreuzer Artillerie Sägewerk Pionier / Militär Paarlauf Modellbau Flugabwehrgeschütz Schneezaun Auszeichnung Staatsbesuch Führerhauptquartier Eisernes Kreuz Freizeitgestaltung Stellung / Militär Zweiter Weltkrieg Afrikafeldzug / 1940-1943 See-Elefant Schiffsversenkung Luftangriff Schiffsmodell Kriegsopfer Lebensmittelversorgung Haubitze Drittes Reich Il 2 Kampfeinsatz Kaperschiff Fahrzeugkolonne Maschinengewehr Panzerabwehrkanone Pinguine	True	True
647	1943	647_1943	1636.0	25.0	40913.0	Die Deutsche Wochenschau Nr. 647 / 1943	https://digitaler-lesesaal.bundesarchiv.de/video/4930	Sozialreform Russlandfeldzug / 1941-1945 Fackelzug Frachtschiff Funkstelle T 34 Kriegszerstörung Artillerie Leuchtpistole unbekannt Bf 110 Flugabwehrgeschütz Machtergreifung Wohnungsbau Stahlwerk Autobahnbau Stellung / Militär Zweiter Weltkrieg Frühwarnsystem Panzerkampfwagen IV Brückenbau Unterseeboot Kriegsopfer Kindertagesstätte Haubitze Infanteriegeschütz Drittes Reich Sturmgeschütz Schlachtschiff Pferdewagen Fallschirmjäger Plastik Arbeiter Französischer Kriegsgefangener Schneetreiben Granatwerfer Kriegsschiff Küstenartillerie Flugabwehr Mörser Panzerzug Arbeitslosigkeit Segelflug Seenotrettung Panzerkampfwagen 38 Afrikafeldzug / 1940-1943 Wilhelm Gustloff / Schiff Kreuzfahrtschiff Panzergrenadier Nachtflug KV-1 Zerstörer Britischer Kriegsgefangener Luftangriff He 111 Kampfeinsatz Torpedoflugzeug MG 34 Panzerabwehrkanone Maschinengewehr	True	True
648	1943	648_1943	631.0	25.0	15789.0	Die Deutsche Wochenschau Nr. 648 / 1943	https://digitaler-lesesaal.bundesarchiv.de/video/5082	Fallschirmjäger Russlandfeldzug / 1941-1945 Kriegsbeute Torpedo Flugzeugabschuss Granatwerfer T 34 Artillerie Pionier / Militär Ritterkreuz des Eisernen Kreuzes U 564 Panzerabwehr Eisenbahngeschütz Crusader / Panzer Flugabwehrgeschütz Auszeichnung Kabelverlegung Staatsbesuch Feier Freizeitgestaltung Stellung / Militär Zweiter Weltkrieg Kartoffelernte Afrikafeldzug / 1940-1943 Schiffsversenkung Belehrung Bf 109 Infanteriegeschütz Atlantikkrieg / 1940-1945 Drittes Reich Aquädukt Kampfeinsatz Schneeräumung MG 34 Kartoffelversorgung VW-Kübelwagen Fahrzeugkolonne Maschinengewehr Unterseeboot Typ IX	True	True
649	1943	649_1943	1283.0	24.0	30802.0	Die Deutsche Wochenschau Nr. 649 / 1943	https://digitaler-lesesaal.bundesarchiv.de/video/5083	Fallschirmjäger Arbeiter Panzer Schneetreiben Russlandfeldzug / 1941-1945 Stacheldraht Flugzeugabschuss Schwungrad T 34 Rüstung Artillerie Spitfire / Flugzeug Luftkampf Flugabwehr Leuchtpistole Maschinenpistole Ostfront Flugabwehrgeschütz Gewehrgranate Transportschiff Führerhauptquartier Ju 87 Ju 88 Sturmgeschütz III Stellung / Militär Zweiter Weltkrieg Versorgung Afrikafeldzug / 1940-1943 Ernennung Britischer Kriegsgefangener Luftangriff Kriegsopfer Bf 109 Fabrikgebäude Infanteriegeschütz FW 190 He 111 Bombe MG 34 Flak 8,8 cm Rüstungsindustrie Energieerzeugung Panzerabwehrkanone Generator	True	True
650	1943	650_1943	1099.0	25.0	27475.0	Die Deutsche Wochenschau Nr. 650 / 1943	https://digitaler-lesesaal.bundesarchiv.de/video/6149	Sanitäter Schneetreiben Russlandfeldzug / 1941-1945 Spähtrupp Torpedo Turbine Granatwerfer Schwungrad Schlitten Feldhaubitze Kraftmaschine Artillerie Kriegsbeschädigter Aussichtsturm Bergwerk Mörser Fieseler-Storch Leuchtpistole Maschinenpistole Ostfront Siemens-Martin-Ofen Flugabwehrgeschütz Steinkohlenbergbau Hüttenwerk Transportschiff Stahlguss Stellung / Militär Zweiter Weltkrieg Schiffsversenkung Skiläufer Zerstörer Unterseeboot Luftangriff Kriegsopfer Seegefecht Schwerindustrie Atlantikkrieg / 1940-1945 Drittes Reich Kampfeinsatz MG 34 Flak 8,8 cm Panzerabwehrkanone	True	True
651	1943	651_1943	1043.0	25.0	26084.0	Die Deutsche Wochenschau Nr. 651 / 1943	https://digitaler-lesesaal.bundesarchiv.de/video/6150	Fesselballon Arbeiter Schneetreiben Russlandfeldzug / 1941-1945 T 34 Artillerie Luftkampf Mörser Flugabwehrgeschütz Transportschiff Sturmgeschütz III Zweiter Weltkrieg Afrikafeldzug / 1940-1943 Halbkettenfahrzeug Panzerkampfwagen IV Belehrung Frauenarbeit Zerstörer Luftangriff Kriegsopfer Gasverbrauch Bf 109 He 111 Drittes Reich Kampfeinsatz MG 34 Aufruf Ju 52/3m Flak 8,8 cm Rüstungsindustrie Panzerabwehrkanone	True	True
652	1943	652_1943	1307.0	24.0	31389.0	Die Deutsche Wochenschau Nr. 652 / 1943	https://digitaler-lesesaal.bundesarchiv.de/video/5084	Jagdpanzer Russlandfeldzug / 1941-1945 Panzerspähwagen Flugzeugabschuss T 34 Panzerkampfwagen I Rüstung Artillerie SdKfz 251 Kettenkrad Sprengen Maschinenpistole Fahrzeugbau SdKfz 250 Pferd unbekannt Ostfront Flugabwehrgeschütz Kaserne Ju 87 Zweiter Weltkrieg Halbkettenfahrzeug Panzerkampfwagen IV Kriegsopfer Inspektion Drittes Reich Amerikanischer Kriegsgefangener Truppenabzug Flugplatz Sanitäter Arbeiter Panzerkrieg Schneetreiben Granatwerfer M 3 Stuart light tank Militärausbildung Pionier / Militär Luftkampf Russischer Flüchtling Energieverbrauch Sturmgeschütz III Sherman / Panzer Afrikafeldzug / 1940-1943 Belehrung Britischer Kriegsgefangener Luftangriff Handgranate Fabrikgebäude Russischer Kriegsgefangener FW 190 Kampfeinsatz Kalmücken Rüstungsindustrie VW-Kübelwagen Panzerabwehrkanone Maschinengewehr	True	True
653	1943	653_1943	1291.0	25.0	32295.0	Die Deutsche Wochenschau Nr. 653 / 1943	https://digitaler-lesesaal.bundesarchiv.de/video/5085	Russlandfeldzug / 1941-1945 Panzerspähwagen Landungsfahrzeug Kradschützentruppe Buddhist Granatwerfer M 3 Stuart light tank T 34 Feldhaubitze Küstenartillerie SdKfz 251 Mörser Kriegserklärung Maschinenpistole unbekannt Crusader / Panzer Flugabwehrgeschütz Nutzfahrzeug Brandbombe Ju 87 Schützenpanzerwagen Sturmgeschütz III Sherman / Panzer Zweiter Weltkrieg Afrikafeldzug / 1940-1943 Japanisch-Chinesischer Krieg / 1937-1945 Brandbekämpfung Halbkettenfahrzeug Panzerkampfwagen IV Belehrung Luftangriff Kriegsopfer Infanteriegeschütz Russischer Kriegsgefangener Tiger / Panzer 1 Kampfeinsatz Amphibienfahrzeug Panzertruppe Fahrzeugkolonne Panzerabwehrkanone Maschinengewehr	True	True
654	1943	654_1943	1313.0	24.0	31512.0	Die Deutsche Wochenschau Nr. 654 / 1943	https://digitaler-lesesaal.bundesarchiv.de/video/5086	Panzer Russlandfeldzug / 1941-1945 Panzerspähwagen Neubau Flugzeugabschuss Vorpostenboot T 34 Feldhaubitze Rüstung Kriegszerstörung Artillerie Ritterkreuz des Eisernen Kreuzes SdKfz 251 Sprengen SdKfz 250 Flugabwehrgeschütz Ju 87 Eisernes Kreuz Stellung / Militär Zweiter Weltkrieg Minenabwehr Halbkettenfahrzeug Panzerkampfwagen IV Frauenarbeit Kriegsopfer Fluggerätmechaniker Bombenflugzeug Drittes Reich Schneeräumung Technische Zeichnung Flugplatz Sanitäter Arbeiter Panzerkrieg Schneetreiben Seemine Baustelle Granatwerfer Panzersperre Pionier / Militär Küstenartillerie Luftkampf Fieseler-Storch Panzerabwehr Schützengraben Eisenbahngeschütz Luftaufklärung Auszeichnung Bunker Kabelverlegung Einsatzgruppen KV-1 Zerstörer Luftangriff FW 189 Bf 109 Handgranate Fabrikgebäude Russischer Kriegsgefangener Kampfeinsatz MG 34 Rüstungsindustrie Fahrzeugkolonne Panzerabwehrkanone	True	True
655	1943	655_1943	1342.0	25.0	33573.0	Die Deutsche Wochenschau Nr. 655 / 1943	https://digitaler-lesesaal.bundesarchiv.de/video/5087	Russlandfeldzug / 1941-1945 Baustelle T 34 Feldhaubitze Kriegszerstörung Küstenartillerie SdKfz 251 SdKfz 250 Flugabwehrgeschütz Panzerkampfwagen II Ju 88 Sturmgeschütz III Zweiter Weltkrieg Militärmarsch Marder / Panzer Volkstrauertag Ritterkreuzträger Halbkettenfahrzeug Panzerkampfwagen IV Schiffsversenkung Luftangriff Kriegsopfer Rede Bf 109 Russischer Kriegsgefangener Atlantikkrieg / 1940-1945 He 111 Drittes Reich Tiger / Panzer 1 Kampfeinsatz MG 34 U 96 / Schiff, 1939-1945 Flak 8,8 cm Fahrzeugkolonne Transport Panzerabwehrkanone Flugplatz	True	True
656	1943	656_1943	1297.0	24.0	31143.0	Die Deutsche Wochenschau Nr. 656 / 1943	https://digitaler-lesesaal.bundesarchiv.de/video/5088	Russlandfeldzug / 1941-1945 Torpedo T 34 Kriegszerstörung Artillerie Ritterkreuz des Eisernen Kreuzes SdKfz 251 Sprengen Gebirgsgeschütz SdKfz 250 unbekannt Flugabwehrgeschütz Ju 87 Ju 88 Eisernes Kreuz Stellung / Militär Zweiter Weltkrieg Halbkettenfahrzeug Panzerkampfwagen IV Unterseeboot Typ VII Kriegsopfer Fluggerätmechaniker Lebensmittelversorgung Gelöbnis Drittes Reich Amerikanischer Kriegsgefangener Flak 8,8 cm Flugplatz Sanitäter Fallschirmjäger Arbeiter Baustelle Panzersperre Pionier / Militär Küstenartillerie Mörser M3 / Panzer Panzerabwehr Schützengraben Mine Auszeichnung Bunker Luftwaffenhelfer Sturmgeschütz III Sherman / Panzer Afrikafeldzug / 1940-1943 Churchill / Panzer KV-1 Zerstörer Britischer Kriegsgefangener Luftangriff Russischer Kriegsgefangener He 111 Kampfeinsatz MG 34 Vereidigung Fahrzeugkolonne Panzerabwehrkanone	True	True
657	1943	657_1943	1301.0	24.0	31247.0	Die Deutsche Wochenschau Nr. 657 / 1943	https://digitaler-lesesaal.bundesarchiv.de/video/5090	Russlandfeldzug / 1941-1945 Panzerspähwagen Torpedo Flugzeugabschuss Vorpostenboot T 34 Feldhaubitze Artillerie Ritterkreuz des Eisernen Kreuzes SdKfz 251 unbekannt Scharfschütze Flugabwehrgeschütz Kaserne Ju 87 Eisernes Kreuz Stellung / Militär Zweiter Weltkrieg Minenabwehr Halbkettenfahrzeug Kraftstoffversorgung Kriegsopfer Lebensmittelversorgung Drittes Reich Anwerbung Bestattung Aufruf Flak 8,8 cm Flugplatz Sanitäter Seemine Granatwerfer Militärausbildung Mörser Panzerabwehr Auszeichnung Staatsbesuch Flammenwerfer Sturmgeschütz III Sturmboot Zerstörer Schützenpanzer Luftangriff Handgranate Russischer Kriegsgefangener Kampfeinsatz MG 34 VW-Kübelwagen Panzerabwehrkanone Unterseeboot Typ IX	True	True
658	1943	658_1943	1208.0	24.0	29007.0	Die Deutsche Wochenschau Nr. 658 / 1943	https://digitaler-lesesaal.bundesarchiv.de/video/5091	Russlandfeldzug / 1941-1945, Motiv Torpedo Granatwerfer Frachtschiff Kriegsschiff Holzverwertung T 34 Schlamm Kriegszerstörung Weihnachten Artillerie Ritterkreuz des Eisernen Kreuzes Gebirgsjäger Marine Panzerabwehr Pferdeschlitten Gebirgsgeschütz Maschinenpistole Flugabwehrgeschütz Auszeichnung Staatsbesuch Sturmgeschütz III Feldpost Stellung / Militär Zweiter Weltkrieg Freizeitgestaltung G4M Tauwetter-Periode Panzerkampfwagen IV Schiffsversenkung Pazifikkrieg / 1941-1945 Unterseeboot Typ VII Luftangriff Kriegsopfer Atlantikkrieg / 1940-1945 Drittes Reich Kampfeinsatz Seekrieg MG 34 Flak 8,8 cm Lazarettschiff	True	True
659	1943	659_1943	1288.0	24.0	30920.0	Die Deutsche Wochenschau Nr. 659 / 1943	https://digitaler-lesesaal.bundesarchiv.de/video/5092	Arbeiter Russlandfeldzug / 1941-1945 Panzerspähwagen Außenpolitik Lehrling Erprobung Baustelle Funkstelle Holzverarbeitung Rüstung Sägewerk Küstenartillerie Flugzeugbau Eisenbahngeschütz unbekannt Ostfront Flugabwehrgeschütz Bunker Staatsbesuch Sturmgeschütz III Achtzig-Zentimeter-Kanone Betonkonstruktion Zweiter Weltkrieg Logistik Kraftfahrzeugingenieur Marder / Panzer Halbkettenfahrzeug Betonherstellung KV-1 He 111 Drittes Reich Tiger / Panzer 1 Flak 8,8 cm Rüstungsindustrie Tarnfarbe Fahrzeugkolonne Maschinengewehr	True	True
660	1943	660_1943	1151.0	24.0	27635.0	Die Deutsche Wochenschau Nr. 660 / 1943	https://digitaler-lesesaal.bundesarchiv.de/video/5093	Russlandfeldzug / 1941-1945 Flugzeugabschuss Frachtschiff Kriegsschiff Feldhaubitze Kriegszerstörung Militärausbildung Artillerie Tarnung Luftkampf Optischer Entfernungsmesser Mörser M3 / Panzer Panzerabwehr Eisenbahngeschütz Ostfront Leningrader Blockade Ju 87 Sturmgeschütz III Freizeitgestaltung Zweiter Weltkrieg Do 24 Bauer Panzerartillerie Zerstörer Luftangriff Kriegsopfer Aufklärungsflugzeug Infanteriegeschütz Fronturlaub He 111 Drittes Reich MG 34 Flak 8,8 cm Fahrzeugkolonne Panzerabwehrkanone	True	True
661	1943	661_1943	1324.0	24.0	31783.0	Die Deutsche Wochenschau Nr. 661 / 1943	https://digitaler-lesesaal.bundesarchiv.de/video/5094	Russlandfeldzug / 1941-1945 Panzerspähwagen Torpedo Flugzeugabschuss Frachtschiff T 34 Rüstung Kriegszerstörung Artillerie Gebirgsgeschütz Maschinenpistole Flugabwehrgeschütz Ju 87 Stellung / Militär Zweiter Weltkrieg Sumpf Brandbekämpfung Halbkettenfahrzeug Kraftstoffversorgung Unterseeboot Typ VII Lebensmittelversorgung Bombenflugzeug Infanteriegeschütz Drittes Reich Flak 8,8 cm Fallschirmjäger Arbeiter Baustelle Granatwerfer M 3 Stuart light tank Befestigung Pionier / Militär Luftkampf Schützengraben Auszeichnung Bunker Schlauchboot Sherman / Panzer Freizeitgestaltung Afrikafeldzug / 1940-1943 Schiffsversenkung Luftangriff Bf 109 Atlantikkrieg / 1940-1945 Seekrieg MG 34 Kriegsverdienstkreuz Rüstungsindustrie Panzerabwehrkanone	True	True
662	1943	662_1943	1744.0	25.0	43613.0	Die Deutsche Wochenschau Nr. 662 / 1943	https://digitaler-lesesaal.bundesarchiv.de/video/5096	Ölfeld Russlandfeldzug / 1941-1945 Flugzeugabschuss T 34 Feldhaubitze Pferderennen Artillerie Ritterkreuz des Eisernen Kreuzes Douglas SBD-5 Maschinenpistole Ostfront Flugabwehrgeschütz Luftschutz Ju 87 Leichter Panzer Stellung / Militär Zweiter Weltkrieg Fahnenträger Sumpf Halbkettenfahrzeug Panzerkampfwagen IV Pazifikkrieg / 1941-1945 Bombenflugzeug Infanteriegeschütz Fabrik Drittes Reich Bestattung Aufruf Flak 8,8 cm Montagearbeiter A6M Zero-Sen Kriegsschiff M 3 Stuart light tank Mörser Auszeichnung Bunker Eisenbahnbau Hornet / Schiff, 1940 Sturmgeschütz III Freizeitgestaltung Jagdflugzeug Luftwaffe Japanisch-Chinesischer Krieg / 1937-1945 Schiffsversenkung Belehrung Luftangriff Flugzeugträger Handgranate Kampfeinsatz MG 34 Munitionslager Fahrzeugkolonne Panzerabwehrkanone	True	True
663	1943	663_1943	915.0	25.0	22899.0	Die Deutsche Wochenschau Nr. 663 / 1943	https://digitaler-lesesaal.bundesarchiv.de/video/5097	Gebirgstruppe Partisanenkrieg Haflinger Russlandfeldzug / 1941-1945 Baustelle Flugzeugabschuss Granatwerfer Frachtschiff Wehrertüchtigungslager Befestigung Militärausbildung Artillerie Küstenartillerie Mörser Gebirgsjäger Jugendtraining Maschinenpistole Kriegsgefangener Eisenbahngeschütz Ostfront Maultierhaltung Flugabwehrgeschütz Bunker Ju 87 Kosaken Ju 88 Einsatzgruppen Feldpost Geleitzug Zweiter Weltkrieg Freizeitgestaltung Afrikafeldzug / 1940-1943 Bauarbeiter Zerstörer Luftangriff Bombenflugzeug Drittes Reich Volkstanz Kampfeinsatz Bestattung Staatsakt MG 34 Flak 8,8 cm Ehrenwache	True	True
664	1943	664_1943	1022.0	25.0	25553.0	Die Deutsche Wochenschau Nr. 664 / 1943	https://digitaler-lesesaal.bundesarchiv.de/video/5098	Nachschub Russlandfeldzug / 1941-1945 Tierzucht Feldhaubitze Landarbeit Militärausbildung Artillerie Kettenkrad Gemüsebau Schützengraben Fischverarbeitung Reparaturwerkstatt Flugabwehrgeschütz Auszeichnung Panzerbau Jäger / Militär Ju 87 Eisernes Kreuz Kahn Stellung / Militär Dampfschiff Freizeitgestaltung Knappheit Panzerkampfwagen 38 Tauwetter-Periode Kraftfahrzeugingenieur Fischer Halbkettenfahrzeug Überschwemmung Belehrung Luftangriff Textilverarbeitung Lebensmittelversorgung Fronturlaub Drittes Reich Kraftfahrzeugtechnik MG 34 Aufruf Ju 52/3m Schnellboot Flak 8,8 cm Panzerabwehrkanone	True	True
665	1943	665_1943	1124.0	25.0	28114.0	Die Deutsche Wochenschau Nr. 665 / 1943	https://digitaler-lesesaal.bundesarchiv.de/video/5099	VW-Schwimmwagen Russlandfeldzug / 1941-1945 Seemine Granatwerfer Feldhaubitze Flugzeugführer Kollaborateur Militärausbildung Funker Kriegsbeschädigter Freiwilliger Leuchtpistole Ostfront Flugabwehrgeschütz Ju 87 Lazarettzug Ju 88 Stellung / Militär Zweiter Weltkrieg Segelflugzeug Hundeausbildung Brandbekämpfung Flugnavigation Halbkettenfahrzeug Zerstörer Luftangriff Kriegsopfer Inspektion Tierarzt Infanteriegeschütz Atlantikkrieg / 1940-1945 Eisbrecher Drittes Reich Rettungswagen MG 34 Flak 8,8 cm Vereidigung Maschinengewehr Panzerabwehrkanone Lazarettschiff	True	True
666	1943	666_1943	1195.0	25.0	29877.0	Die Deutsche Wochenschau Nr. 666 / 1943	https://digitaler-lesesaal.bundesarchiv.de/video/5100	Pistole Russlandfeldzug / 1941-1945 Panzerspähwagen Torpedo Feldhaubitze Rüstung Artillerie Funker Maschinenpistole Fahrzeugbau Ostfront Flugabwehrgeschütz Schiffsgeschütz Führerhauptquartier Gießerei Ju 87 Ju 88 Geländewagen Wespe / Panzer Zweiter Weltkrieg Sumpf Halbkettenfahrzeug Panzerkampfwagen IV Unterseeboot Typ VII Inspektion Drittes Reich Flak 8,8 cm Arbeiter Schiffbau Granatwerfer Sportveranstaltung Holzverarbeitung Geschützbau Militärausbildung Mörser Ehrung Freiwilliger Auszeichnung Tiger / Panzer Sturmgeschütz III Freizeitgestaltung Dampfschiff Manöver Panther / Panzer Werft Ritterkreuz des Kriegsverdienstkreuzes Kampfeinsatz MG 34 Rüstungsindustrie Panzerabwehrkanone	True	True
667	1943	667_1943	560.0	25.0	14001.0	Die Deutsche Wochenschau Nr. 667 / 1943	https://digitaler-lesesaal.bundesarchiv.de/video/5101	Fallschirmjäger Russlandfeldzug / 1941-1945 Spähtrupp Bäckerei Granatwerfer Frachtschiff Feldhaubitze Militärausbildung Artillerie Küstenartillerie Maschinenpistole Schützengraben unbekannt Ostfront Nebelbildung Ju 87 Flammenwerfer Sturmgeschütz III Feldpost Freizeitgestaltung Stellung / Militär Geleitzug Zweiter Weltkrieg Manöver Pferdepfleger Panzerkampfwagen IV Lebensmittelversorgung Russischer Kriegsgefangener Militär Seilbahn MG 34 Ju 52/3m Flak 8,8 cm Kolonne Panzerabwehrkanone	True	True
